"blockid","mpo","town","infra_rank","safety_rank","access_rank","afford_rank","env_rank","tis"
250056519001,"Southeastern Massachusetts","NEW BEDFORD",0.9600886917960089,0.037694013303769425,0.720620842572062,0.6762749445676275,0.5299334811529933,2.924611973392461
250056520001,"Southeastern Massachusetts","NEW BEDFORD",0.9889135254988913,0.3492239467849224,0.40687361419068735,0.6108647450110865,0.8403547671840355,3.196230598669623
250056521001,"Southeastern Massachusetts","NEW BEDFORD",0.9002217294900222,0.3492239467849224,0.4146341463414634,0.36807095343680707,0.9135254988913526,2.9456762749445677
250056521003,"Southeastern Massachusetts","NEW BEDFORD",0.5753880266075388,0.5299334811529933,0.24611973392461198,0.41463414634146345,0.9024390243902439,2.6685144124168514
250056522001,"Southeastern Massachusetts","NEW BEDFORD",0.8957871396895787,0.4079822616407982,0.3392461197339246,0.4567627494456763,0.8869179600886918,2.9866962305986693
250056522002,"Southeastern Massachusetts","NEW BEDFORD",0.3991130820399113,0.5753880266075388,0.5565410199556541,0.4101995565410199,0.8337028824833703,2.774944567627495
250056522003,"Southeastern Massachusetts","NEW BEDFORD",0.3237250554323725,0.6718403547671841,0.5620842572062085,0.3059866962305987,0.7317073170731707,2.5953436807095347
250056523001,"Southeastern Massachusetts","NEW BEDFORD",0.5986696230598669,0.975609756097561,0.3303769401330377,0.4944567627494457,0.9578713968957872,3.3569844789356984
250056523002,"Southeastern Massachusetts","NEW BEDFORD",0.5022172949002217,0.20509977827050996,0.4246119733924612,0.5399113082039911,0.7450110864745011,2.4168514412416853
250056523003,"Southeastern Massachusetts","NEW BEDFORD",0.1762749445676275,0.8281596452328159,0.5698447893569845,0.4866962305986696,0.6208425720620843,2.6818181818181817
250056524001,"Southeastern Massachusetts","NEW BEDFORD",0.5354767184035477,0.026607538802660757,0.3392461197339246,0.5986696230598669,0.9401330376940134,2.4401330376940136
250056526002,"Southeastern Massachusetts","NEW BEDFORD",0.9711751662971175,0.037694013303769425,0.6263858093126385,0.5942350332594235,0.5432372505543237,2.7727272727272725
250056552004,"Southeastern Massachusetts","FAIRHAVEN",0.14301552106430154,0.9068736141906873,0.6407982261640798,0.5343680709534369,0.3259423503325942,2.5509977827050996
250056552002,"Southeastern Massachusetts","FAIRHAVEN",0.3026607538802661,0.6485587583148559,0.6629711751662971,0.24833702882483366,0.7361419068736141,2.598669623059867
250056552003,"Southeastern Massachusetts","FAIRHAVEN",0.4567627494456763,0.4079822616407982,0.5565410199556541,0.5321507760532151,0.31485587583148555,2.2682926829268295
250056552005,"Southeastern Massachusetts","FAIRHAVEN",0.4700665188470067,0.4079822616407982,0.5875831485587583,0.3569844789356984,0.8492239467849224,2.671840354767184
250056553001,"Southeastern Massachusetts","FAIRHAVEN",0.8536585365853658,0.10864745011086474,0.770509977827051,0.2915742793791575,0.2527716186252772,2.2771618625277164
250056531021,"Southeastern Massachusetts","DARTMOUTH",0.08647450110864745,0.4190687361419069,0.9157427937915743,0.04656319290465627,0.11086474501108645,1.5787139689578713
250056532032,"Southeastern Massachusetts","DARTMOUTH",0.017738359201773836,0.8569844789356984,0.7450110864745011,0.24390243902439024,0.5698447893569845,2.433481152993348
250056532031,"Southeastern Massachusetts","DARTMOUTH",0.25055432372505543,0.9068736141906873,0.6674057649667405,0.343680709534368,0.7694013303769401,2.9379157427937916
250056541003,"Southeastern Massachusetts","ACUSHNET",0.004434589800443459,0.20509977827050996,0.9068736141906873,0.09090909090909094,0.38359201773835916,1.590909090909091
250056527004,"Southeastern Massachusetts","NEW BEDFORD",0.8913525498891353,0.1707317073170732,0.4501108647450111,0.4623059866962306,0.9223946784922394,2.8968957871396896
250056531011,"Southeastern Massachusetts","DARTMOUTH",0.844789356984479,0.006651884700665134,0.8104212860310421,0.3392461197339246,0.1685144124168514,2.169623059866962
250056414002,"Southeastern Massachusetts","FALL RIVER",0.5920177383592018,0.23946784922394682,0.3614190687361419,0.9811529933481153,0.8270509977827051,3.0011086474501107
250056514001,"Southeastern Massachusetts","NEW BEDFORD",0.6718403547671841,0.3492239467849224,0.2982261640798226,0.565410199556541,0.8558758314855875,2.740576496674058
250056553003,"Southeastern Massachusetts","FAIRHAVEN",0.7583148558758315,0.753880266075388,0.582039911308204,0.33259423503325947,0.8048780487804879,3.2317073170731705
250010120012,"Cape Cod","YARMOUTH",0.6512820512820513,0.1282051282051282,0.3769230769230769,0.7384615384615385,0.16410256410256407,2.0589743589743588
